ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category
63707,7,2) $100 - $200,152.94,1,0,Surburban,0,Web,No E-Mail,6
63708,2,2) $100 - $200,140.65,0,1,Urban,1,Web,Mens E-Mail,3
63709,8,3) $200 - $350,216.08,0,1,Urban,0,Web,No E-Mail,5
63710,9,1) $0 - $100,71.22,1,0,Urban,1,Web,No E-Mail,6
63711,4,1) $0 - $100,61.32,0,1,Urban,0,Web,No E-Mail,5
63712,1,4) $350 - $500,356.57,0,1,Surburban,0,Web,No E-Mail,5
63713,2,1) $0 - $100,67.86,1,0,Rural,0,Phone,Mens E-Mail,2
63714,4,4) $350 - $500,464.35,1,0,Surburban,1,Phone,Womens E-Mail,4
63715,5,3) $200 - $350,218.28,0,1,Urban,1,Multichannel,Womens E-Mail,1
63716,2,2) $100 - $200,112.66,0,1,Urban,0,Web,No E-Mail,5
63717,1,4) $350 - $500,443.5,0,1,Surburban,0,Web,Mens E-Mail,3
63718,11,2) $100 - $200,194.78,1,0,Surburban,1,Phone,Mens E-Mail,2
63719,9,2) $100 - $200,115.96,0,1,Urban,1,Phone,Womens E-Mail,1
63720,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5
63721,4,2) $100 - $200,150.6,1,0,Urban,0,Phone,Mens E-Mail,2
63722,7,2) $100 - $200,115.46,0,1,Urban,1,Phone,Womens E-Mail,1
63723,10,3) $200 - $350,219.68,0,1,Surburban,0,Phone,No E-Mail,5
63724,3,4) $350 - $500,385.26,1,0,Urban,1,Web,Mens E-Mail,2
63725,8,4) $350 - $500,416.65,1,0,Surburban,0,Multichannel,No E-Mail,6
63726,8,1) $0 - $100,38.68,0,1,Urban,0,Web,Mens E-Mail,3
63727,10,3) $200 - $350,225.14,0,1,Surburban,1,Phone,No E-Mail,5
63728,11,2) $100 - $200,117.3,0,1,Surburban,1,Web,Mens E-Mail,3
63729,10,2) $100 - $200,168.2,1,0,Surburban,0,Web,Mens E-Mail,2
63730,5,3) $200 - $350,265.6,0,1,Surburban,0,Web,No E-Mail,5
63731,10,3) $200 - $350,223.7,1,0,Rural,1,Phone,Womens E-Mail,4
63732,2,2) $100 - $200,152.86,1,0,Urban,0,Web,Womens E-Mail,4
63733,11,1) $0 - $100,48.74,1,0,Urban,0,Web,Womens E-Mail,4
63734,7,1) $0 - $100,54.29,1,0,Surburban,0,Web,Mens E-Mail,2
63735,2,3) $200 - $350,222.69,1,0,Rural,0,Phone,No E-Mail,6
63736,3,3) $200 - $350,224.24,0,1,Urban,0,Multichannel,No E-Mail,5
63737,7,2) $100 - $200,192.32,1,0,Rural,0,Web,Mens E-Mail,2
63738,9,1) $0 - $100,56.57,0,1,Rural,1,Web,No E-Mail,5
63739,9,1) $0 - $100,83.91,0,1,Surburban,1,Web,Mens E-Mail,3
63740,4,4) $350 - $500,479.41,1,1,Surburban,0,Phone,Womens E-Mail,5
63741,6,3) $200 - $350,312.8,1,0,Rural,1,Web,Womens E-Mail,4
63742,10,5) $500 - $750,523.47,1,0,Urban,1,Phone,Mens E-Mail,2
63743,5,4) $350 - $500,362.47,1,1,Surburban,0,Phone,Mens E-Mail,5
63744,10,4) $350 - $500,395.99,0,1,Surburban,0,Web,No E-Mail,5
63745,3,3) $200 - $350,305.64,0,1,Surburban,0,Phone,Mens E-Mail,3
63746,2,2) $100 - $200,135.33,0,1,Surburban,1,Web,Womens E-Mail,1
63747,5,3) $200 - $350,282.12,1,0,Urban,0,Multichannel,No E-Mail,6
63748,11,2) $100 - $200,132.16,1,0,Rural,0,Web,Womens E-Mail,4
63749,9,3) $200 - $350,301.83,0,1,Surburban,1,Web,No E-Mail,5
63750,7,1) $0 - $100,62.42,0,1,Surburban,0,Phone,No E-Mail,5
63751,1,5) $500 - $750,661.54,1,0,Surburban,1,Web,Mens E-Mail,2
63752,3,2) $100 - $200,194.16,0,1,Surburban,0,Web,Mens E-Mail,3
63753,1,"6) $750 - $1,000",912.26,1,0,Surburban,1,Multichannel,Mens E-Mail,2
63754,9,3) $200 - $350,294.9,1,0,Surburban,0,Web,Mens E-Mail,2
63755,3,2) $100 - $200,150.81,1,0,Surburban,0,Phone,Mens E-Mail,2
63756,9,4) $350 - $500,378.34,0,1,Rural,1,Web,Mens E-Mail,3
63757,3,3) $200 - $350,227.34,0,1,Urban,1,Web,Womens E-Mail,1
63758,6,5) $500 - $750,701.82,1,0,Surburban,1,Web,Mens E-Mail,2
63759,12,1) $0 - $100,58.67,1,0,Urban,1,Phone,Mens E-Mail,2
63760,5,1) $0 - $100,73.08,1,0,Surburban,0,Web,No E-Mail,6
63761,6,2) $100 - $200,194.72,0,1,Urban,0,Phone,Mens E-Mail,3
63762,1,2) $100 - $200,104.45,0,1,Urban,1,Web,No E-Mail,5
63763,4,3) $200 - $350,336.01,1,1,Urban,0,Web,No E-Mail,11
63764,12,3) $200 - $350,320.91,1,0,Rural,0,Phone,Womens E-Mail,4
63765,3,"7) $1,000 +",1070.64,1,0,Surburban,1,Web,Mens E-Mail,2
63766,2,3) $200 - $350,212.58,0,1,Rural,0,Web,Mens E-Mail,3
63767,10,4) $350 - $500,379.58,1,0,Urban,0,Web,Womens E-Mail,4
63768,3,3) $200 - $350,216.39,1,0,Surburban,0,Web,Womens E-Mail,4
63769,12,2) $100 - $200,120.15,1,0,Surburban,1,Web,No E-Mail,6
63770,1,3) $200 - $350,218.08,0,1,Urban,0,Web,No E-Mail,5
63771,4,2) $100 - $200,168.02,0,1,Urban,1,Phone,Womens E-Mail,1
63772,2,5) $500 - $750,606.45,1,0,Surburban,1,Phone,Womens E-Mail,4
63773,11,3) $200 - $350,271.56,1,0,Surburban,0,Web,Mens E-Mail,2
63774,8,2) $100 - $200,153.31,0,1,Surburban,0,Phone,Mens E-Mail,3
63775,9,1) $0 - $100,80.35,0,1,Surburban,1,Phone,Womens E-Mail,1
63776,1,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,6
63777,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,4
63778,9,1) $0 - $100,34.59,0,1,Surburban,1,Phone,No E-Mail,5
63779,2,2) $100 - $200,116.26,1,0,Urban,1,Web,Mens E-Mail,2
63780,11,5) $500 - $750,536.9,1,0,Surburban,1,Phone,Mens E-Mail,2
63781,5,3) $200 - $350,243.95,0,1,Rural,1,Phone,Womens E-Mail,1
63782,5,5) $500 - $750,626.54,1,1,Rural,1,Phone,Mens E-Mail,5
63783,10,4) $350 - $500,479.52,0,1,Rural,0,Phone,Mens E-Mail,3
63784,2,2) $100 - $200,115.8,1,0,Urban,0,Phone,Mens E-Mail,2
63785,8,1) $0 - $100,49.76,0,1,Surburban,1,Web,Mens E-Mail,3
63786,9,2) $100 - $200,197.58,0,1,Surburban,1,Phone,Mens E-Mail,3
63787,2,1) $0 - $100,73.69,1,0,Surburban,1,Phone,No E-Mail,6
63788,10,1) $0 - $100,67.09,1,0,Surburban,1,Phone,No E-Mail,6
63789,5,3) $200 - $350,296.02,0,1,Urban,0,Phone,No E-Mail,5
63790,3,2) $100 - $200,162.97,0,1,Surburban,0,Phone,Womens E-Mail,1
63791,6,1) $0 - $100,40.26,1,0,Urban,1,Phone,No E-Mail,6
63792,6,3) $200 - $350,344.6,1,1,Urban,0,Web,Mens E-Mail,5
63793,7,1) $0 - $100,57.16,0,1,Urban,1,Phone,No E-Mail,5
63794,10,1) $0 - $100,37.84,1,0,Rural,0,Web,Womens E-Mail,4
63795,2,1) $0 - $100,93.12,1,0,Urban,1,Web,Mens E-Mail,2
63796,4,1) $0 - $100,37.52,1,0,Rural,0,Web,No E-Mail,6
63797,8,2) $100 - $200,165.45,1,0,Surburban,1,Web,Mens E-Mail,2
63798,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2
63799,11,4) $350 - $500,356.44,1,0,Urban,1,Web,No E-Mail,6
63800,6,3) $200 - $350,273.19,0,1,Urban,1,Web,Womens E-Mail,1
63801,12,3) $200 - $350,269.71,1,0,Urban,0,Web,No E-Mail,6
63802,12,1) $0 - $100,71.14,0,1,Urban,0,Phone,Mens E-Mail,3
63803,2,2) $100 - $200,173.92,0,1,Urban,0,Web,Womens E-Mail,1
63804,7,3) $200 - $350,205.79,1,0,Urban,0,Multichannel,No E-Mail,6
63805,4,3) $200 - $350,221.95,1,0,Urban,1,Phone,Womens E-Mail,4
63806,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6
63807,7,4) $350 - $500,429.27,0,1,Urban,0,Phone,Womens E-Mail,1
63808,4,3) $200 - $350,272.52,0,1,Surburban,1,Phone,No E-Mail,5
63809,1,4) $350 - $500,449.17,0,1,Surburban,0,Multichannel,Mens E-Mail,3
63810,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6
63811,10,5) $500 - $750,662.03,0,1,Surburban,1,Web,Mens E-Mail,3
63812,4,2) $100 - $200,136.01,1,0,Surburban,0,Web,Mens E-Mail,2
63813,2,1) $0 - $100,64.39,1,0,Surburban,1,Web,No E-Mail,6
63814,5,2) $100 - $200,198.58,0,1,Surburban,0,Phone,No E-Mail,5
63815,10,3) $200 - $350,231.11,1,0,Urban,0,Phone,Womens E-Mail,4
63816,4,1) $0 - $100,45.54,1,0,Urban,0,Web,No E-Mail,6
63817,8,3) $200 - $350,251.98,1,0,Urban,0,Multichannel,No E-Mail,6
63818,2,3) $200 - $350,209.83,1,0,Urban,1,Web,Womens E-Mail,4
63819,5,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5
63820,2,1) $0 - $100,59.25,1,0,Surburban,1,Web,Womens E-Mail,4
63821,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,3
63822,1,2) $100 - $200,157.22,1,0,Urban,0,Phone,No E-Mail,6
63823,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4
63824,1,2) $100 - $200,119.53,1,0,Urban,0,Phone,No E-Mail,6
63825,7,4) $350 - $500,493.55,1,0,Rural,1,Multichannel,Mens E-Mail,2
63826,11,1) $0 - $100,59.61,1,0,Surburban,1,Web,No E-Mail,6
63827,5,2) $100 - $200,119.15,0,1,Urban,0,Phone,Mens E-Mail,3
63828,11,4) $350 - $500,390.03,0,1,Surburban,0,Web,Womens E-Mail,1
63829,5,2) $100 - $200,179.65,0,1,Urban,0,Phone,No E-Mail,5
63830,1,4) $350 - $500,459.05,0,1,Urban,0,Multichannel,No E-Mail,5
63831,3,4) $350 - $500,454.74,0,1,Surburban,0,Web,Womens E-Mail,1
63832,10,4) $350 - $500,365.66,0,1,Surburban,0,Phone,Womens E-Mail,1
63833,10,1) $0 - $100,80.6,1,0,Urban,0,Phone,No E-Mail,6
63834,2,2) $100 - $200,115.1,0,1,Urban,1,Phone,Womens E-Mail,1
63835,3,3) $200 - $350,235.69,0,1,Surburban,0,Web,Mens E-Mail,3
63836,9,3) $200 - $350,266.15,1,1,Urban,1,Web,No E-Mail,11
63837,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1
63838,5,2) $100 - $200,186.03,0,1,Surburban,1,Web,Mens E-Mail,3
63839,4,4) $350 - $500,425.21,1,1,Urban,1,Phone,Mens E-Mail,5
63840,1,2) $100 - $200,101.26,1,0,Surburban,1,Phone,Womens E-Mail,4
63841,9,2) $100 - $200,183.81,1,0,Surburban,1,Phone,Mens E-Mail,2
63842,9,2) $100 - $200,198.42,0,1,Surburban,1,Web,Womens E-Mail,1
63843,5,3) $200 - $350,210.12,0,1,Surburban,0,Phone,Womens E-Mail,1
63844,1,5) $500 - $750,694.07,1,0,Urban,1,Web,No E-Mail,6
63845,1,"6) $750 - $1,000",760.36,1,0,Surburban,1,Phone,No E-Mail,6
63846,5,3) $200 - $350,261.17,1,1,Urban,1,Web,Womens E-Mail,5
63847,5,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,5
63848,10,3) $200 - $350,256.57,1,0,Surburban,0,Phone,Womens E-Mail,4
63849,6,1) $0 - $100,82.15,1,0,Urban,1,Web,No E-Mail,6
63850,8,1) $0 - $100,64.74,1,0,Surburban,1,Web,Womens E-Mail,4
63851,6,3) $200 - $350,228.39,1,0,Surburban,1,Phone,No E-Mail,6
63852,8,1) $0 - $100,43.3,1,0,Rural,0,Phone,Womens E-Mail,4
63853,3,"6) $750 - $1,000",888.21,1,0,Urban,1,Multichannel,Womens E-Mail,4
63854,10,3) $200 - $350,267.99,0,1,Surburban,1,Multichannel,No E-Mail,5
63855,5,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,4
63856,1,1) $0 - $100,41.8,0,1,Surburban,0,Web,No E-Mail,5
63857,7,2) $100 - $200,134.18,0,1,Urban,1,Web,No E-Mail,5
63858,5,5) $500 - $750,588.45,0,1,Urban,1,Phone,No E-Mail,5
63859,11,1) $0 - $100,87.64,0,1,Surburban,1,Phone,No E-Mail,5
63860,4,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,2
63861,1,3) $200 - $350,335.88,1,0,Urban,0,Multichannel,Womens E-Mail,4
63862,7,1) $0 - $100,61.93,0,1,Surburban,1,Web,Womens E-Mail,1
63863,10,2) $100 - $200,187.09,0,1,Surburban,0,Phone,Womens E-Mail,1
63864,9,4) $350 - $500,482.48,1,0,Urban,0,Web,Womens E-Mail,4
63865,1,4) $350 - $500,435.8,1,0,Surburban,0,Multichannel,No E-Mail,6
63866,10,1) $0 - $100,84.18,0,1,Urban,0,Phone,Mens E-Mail,3
63867,2,3) $200 - $350,325.89,1,1,Urban,0,Multichannel,Mens E-Mail,5
63868,5,5) $500 - $750,702.74,1,0,Urban,1,Multichannel,Mens E-Mail,2
63869,8,1) $0 - $100,34.05,1,0,Urban,1,Phone,No E-Mail,6
63870,9,2) $100 - $200,151.85,0,1,Urban,1,Web,Mens E-Mail,3
63871,2,4) $350 - $500,442.73,1,1,Rural,1,Web,Womens E-Mail,5
63872,5,5) $500 - $750,694.33,1,1,Rural,1,Multichannel,Mens E-Mail,5
63873,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1
63874,10,1) $0 - $100,54.6,1,0,Urban,1,Phone,Womens E-Mail,4
63875,2,2) $100 - $200,106.9,0,1,Rural,0,Phone,Womens E-Mail,1
63876,1,3) $200 - $350,223.9,0,1,Surburban,1,Web,Womens E-Mail,1
63877,1,4) $350 - $500,412.42,0,1,Urban,0,Phone,Womens E-Mail,1
63878,10,3) $200 - $350,270.05,1,0,Urban,0,Phone,Mens E-Mail,2
63879,1,"6) $750 - $1,000",813.19,0,1,Surburban,1,Multichannel,Mens E-Mail,3
63880,4,3) $200 - $350,298.21,1,0,Urban,1,Web,Mens E-Mail,2
63881,3,3) $200 - $350,212.16,1,0,Surburban,0,Phone,Womens E-Mail,4
63882,5,5) $500 - $750,545.92,0,1,Rural,1,Web,Mens E-Mail,3
63883,4,1) $0 - $100,57.69,1,0,Surburban,0,Web,Mens E-Mail,2
63884,1,3) $200 - $350,263.49,1,1,Urban,1,Phone,No E-Mail,11
63885,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3
63886,6,2) $100 - $200,198.95,1,0,Rural,1,Web,Mens E-Mail,2
63887,2,2) $100 - $200,129.18,1,0,Surburban,1,Web,Womens E-Mail,4
63888,2,1) $0 - $100,88.0,1,0,Urban,1,Phone,Womens E-Mail,4
63889,3,3) $200 - $350,320.12,0,1,Surburban,0,Multichannel,No E-Mail,5
63890,9,2) $100 - $200,143.76,1,0,Surburban,0,Web,Mens E-Mail,2
63891,4,4) $350 - $500,391.1,1,0,Rural,0,Multichannel,No E-Mail,6
63892,9,2) $100 - $200,170.53,0,1,Urban,0,Web,No E-Mail,5
63893,10,3) $200 - $350,222.36,1,0,Urban,0,Web,No E-Mail,6
63894,7,1) $0 - $100,53.47,0,1,Rural,1,Phone,Womens E-Mail,1
63895,11,2) $100 - $200,121.12,0,1,Surburban,1,Web,No E-Mail,5
63896,12,1) $0 - $100,76.58,0,1,Surburban,0,Web,Mens E-Mail,3
63897,3,2) $100 - $200,115.15,0,1,Surburban,0,Web,Womens E-Mail,1
63898,1,3) $200 - $350,201.01,1,0,Surburban,0,Multichannel,No E-Mail,6
63899,3,4) $350 - $500,476.6,0,1,Surburban,1,Web,Mens E-Mail,3
63900,4,2) $100 - $200,131.66,1,0,Rural,1,Web,Womens E-Mail,4
63901,3,1) $0 - $100,99.94,0,1,Urban,1,Phone,Womens E-Mail,1
63902,8,"6) $750 - $1,000",883.6,1,0,Surburban,1,Multichannel,Mens E-Mail,2
63903,7,4) $350 - $500,453.45,0,1,Urban,0,Phone,Mens E-Mail,3
63904,1,4) $350 - $500,435.15,1,1,Surburban,0,Phone,No E-Mail,11
63905,7,2) $100 - $200,199.06,1,0,Urban,1,Phone,No E-Mail,6
63906,3,4) $350 - $500,445.81,0,1,Surburban,1,Web,Womens E-Mail,1
63907,7,2) $100 - $200,116.71,1,0,Surburban,1,Web,Womens E-Mail,4
63908,5,3) $200 - $350,311.54,1,0,Urban,0,Web,Mens E-Mail,2
63909,6,4) $350 - $500,353.02,0,1,Surburban,0,Web,Womens E-Mail,1
63910,1,1) $0 - $100,91.68,1,0,Urban,1,Phone,No E-Mail,6
63911,6,1) $0 - $100,79.1,1,0,Rural,0,Phone,No E-Mail,6
63912,11,1) $0 - $100,80.89,0,1,Rural,0,Phone,Mens E-Mail,3
63913,2,2) $100 - $200,150.73,0,1,Urban,0,Web,No E-Mail,5
63914,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1
63915,5,3) $200 - $350,317.29,1,0,Surburban,1,Multichannel,No E-Mail,6
63916,7,1) $0 - $100,40.46,0,1,Surburban,1,Phone,No E-Mail,5
63917,1,2) $100 - $200,122.28,1,0,Urban,0,Phone,No E-Mail,6
63918,6,3) $200 - $350,305.78,0,1,Urban,0,Phone,Womens E-Mail,1
63919,1,2) $100 - $200,176.12,1,0,Surburban,1,Web,Womens E-Mail,4
63920,4,3) $200 - $350,302.04,0,1,Surburban,0,Multichannel,Womens E-Mail,1
63921,9,1) $0 - $100,54.59,0,1,Surburban,1,Web,Womens E-Mail,1
63922,7,3) $200 - $350,315.68,1,0,Surburban,0,Web,No E-Mail,6
63923,4,3) $200 - $350,268.8,0,1,Urban,1,Multichannel,Mens E-Mail,3
63924,5,5) $500 - $750,600.24,1,0,Urban,1,Phone,Womens E-Mail,4
63925,4,3) $200 - $350,291.46,1,0,Surburban,0,Web,No E-Mail,6
63926,9,1) $0 - $100,91.16,0,1,Rural,0,Phone,Womens E-Mail,1
63927,7,1) $0 - $100,67.52,1,0,Surburban,0,Web,Mens E-Mail,2
63928,10,2) $100 - $200,149.02,0,1,Surburban,1,Web,No E-Mail,5
63929,3,2) $100 - $200,176.1,0,1,Urban,0,Phone,No E-Mail,5
63930,7,1) $0 - $100,49.85,0,1,Surburban,0,Phone,Womens E-Mail,1
63931,10,4) $350 - $500,370.07,0,1,Urban,0,Multichannel,Mens E-Mail,3
63932,4,2) $100 - $200,135.61,1,0,Urban,0,Phone,Mens E-Mail,2
63933,5,1) $0 - $100,47.29,1,0,Surburban,0,Web,Womens E-Mail,4
63934,12,2) $100 - $200,102.7,1,0,Urban,0,Web,No E-Mail,6
63935,2,2) $100 - $200,180.97,1,0,Surburban,1,Phone,Mens E-Mail,2
63936,9,1) $0 - $100,79.98,0,1,Urban,0,Phone,No E-Mail,5
63937,1,"7) $1,000 +",1001.55,0,1,Surburban,1,Multichannel,No E-Mail,5
63938,9,1) $0 - $100,95.63,1,0,Urban,0,Web,Womens E-Mail,4
63939,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1
63940,2,3) $200 - $350,271.35,1,0,Surburban,0,Web,Mens E-Mail,2
63941,10,1) $0 - $100,92.22,0,1,Urban,0,Phone,Mens E-Mail,3
63942,3,5) $500 - $750,556.26,1,0,Surburban,1,Multichannel,Womens E-Mail,4
63943,12,2) $100 - $200,194.4,0,1,Surburban,1,Web,Mens E-Mail,3
63944,6,3) $200 - $350,216.32,0,1,Surburban,1,Multichannel,Womens E-Mail,1
63945,6,3) $200 - $350,290.93,0,1,Urban,1,Multichannel,Mens E-Mail,3
63946,3,"7) $1,000 +",1039.36,1,0,Surburban,1,Multichannel,Womens E-Mail,4
63947,7,2) $100 - $200,176.21,1,0,Surburban,0,Phone,Womens E-Mail,4
63948,9,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3
63949,3,"7) $1,000 +",1054.18,1,1,Surburban,1,Multichannel,Mens E-Mail,5
63950,4,2) $100 - $200,198.39,0,1,Urban,1,Web,Womens E-Mail,1
63951,1,1) $0 - $100,91.27,0,1,Surburban,1,Web,Mens E-Mail,3
63952,10,2) $100 - $200,119.72,0,1,Surburban,0,Web,No E-Mail,5
63953,3,2) $100 - $200,170.92,0,1,Urban,0,Web,Mens E-Mail,3
63954,4,4) $350 - $500,418.06,0,1,Rural,0,Phone,Womens E-Mail,1
63955,10,1) $0 - $100,89.08,0,1,Urban,1,Web,Womens E-Mail,1
63956,5,1) $0 - $100,51.99,1,0,Rural,0,Web,Womens E-Mail,4
63957,4,3) $200 - $350,206.09,1,0,Urban,1,Web,No E-Mail,6
63958,8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1
63959,5,4) $350 - $500,400.81,1,0,Urban,1,Multichannel,Mens E-Mail,2
63960,4,3) $200 - $350,333.26,0,1,Surburban,1,Phone,Womens E-Mail,1
63961,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,4
63962,2,2) $100 - $200,114.02,0,1,Surburban,0,Web,No E-Mail,5
63963,9,2) $100 - $200,159.35,1,0,Urban,1,Web,Mens E-Mail,2
63964,12,3) $200 - $350,270.02,1,0,Surburban,0,Web,Womens E-Mail,4
63965,11,1) $0 - $100,43.39,1,0,Surburban,0,Web,No E-Mail,6
63966,2,3) $200 - $350,323.37,0,1,Urban,0,Web,No E-Mail,5
63967,10,3) $200 - $350,237.16,1,0,Urban,1,Phone,Womens E-Mail,4
63968,5,2) $100 - $200,129.6,1,0,Rural,1,Web,Womens E-Mail,4
63969,10,1) $0 - $100,73.87,1,0,Surburban,1,Web,No E-Mail,6
63970,5,2) $100 - $200,191.14,0,1,Urban,1,Web,No E-Mail,5
63971,2,4) $350 - $500,374.95,1,1,Urban,0,Web,Mens E-Mail,5
63972,5,1) $0 - $100,85.41,0,1,Surburban,1,Phone,Mens E-Mail,3
63973,1,5) $500 - $750,583.46,0,1,Surburban,1,Phone,Womens E-Mail,1
63974,10,3) $200 - $350,318.78,1,0,Surburban,0,Web,Womens E-Mail,4
63975,1,5) $500 - $750,510.53,0,1,Surburban,1,Multichannel,No E-Mail,5
63976,2,3) $200 - $350,215.61,1,0,Rural,0,Web,Mens E-Mail,2
63977,5,2) $100 - $200,155.89,0,1,Surburban,0,Web,Womens E-Mail,1
63978,10,1) $0 - $100,34.88,0,1,Urban,1,Phone,Womens E-Mail,1
63979,2,4) $350 - $500,460.06,1,0,Surburban,0,Multichannel,Mens E-Mail,2
63980,5,"6) $750 - $1,000",786.82,0,1,Urban,1,Multichannel,Mens E-Mail,3
63981,10,1) $0 - $100,85.92,0,1,Surburban,0,Web,Mens E-Mail,3
63982,2,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,3
63983,1,3) $200 - $350,239.7,1,1,Urban,1,Web,Womens E-Mail,5
63984,6,1) $0 - $100,90.9,1,0,Rural,0,Phone,Mens E-Mail,2
63985,9,4) $350 - $500,490.27,0,1,Urban,0,Multichannel,Womens E-Mail,1
63986,2,2) $100 - $200,162.43,0,1,Surburban,1,Phone,Mens E-Mail,3
63987,10,1) $0 - $100,46.87,1,0,Surburban,1,Phone,Mens E-Mail,2
63988,6,3) $200 - $350,200.59,1,0,Rural,0,Web,No E-Mail,6
63989,4,1) $0 - $100,53.09,1,0,Surburban,0,Web,Mens E-Mail,2
63990,2,3) $200 - $350,229.79,1,1,Urban,0,Phone,Mens E-Mail,5
63991,4,1) $0 - $100,65.23,0,1,Urban,0,Phone,Womens E-Mail,1
63992,2,4) $350 - $500,398.93,1,1,Urban,1,Web,Womens E-Mail,5
63993,2,3) $200 - $350,288.3,1,1,Surburban,0,Phone,Womens E-Mail,5
63994,8,2) $100 - $200,194.46,0,1,Surburban,1,Phone,Womens E-Mail,1
63995,5,1) $0 - $100,59.92,1,0,Surburban,1,Web,No E-Mail,6
63996,1,4) $350 - $500,391.46,0,1,Urban,1,Phone,Womens E-Mail,1
63997,5,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,2
63998,3,3) $200 - $350,261.06,1,0,Surburban,1,Web,Mens E-Mail,2
63999,2,5) $500 - $750,694.23,1,0,Urban,1,Phone,No E-Mail,6
64000,9,4) $350 - $500,453.36,1,0,Urban,0,Multichannel,Womens E-Mail,4
64001,4,2) $100 - $200,158.91,1,0,Surburban,0,Web,No E-Mail,6
64002,3,3) $200 - $350,309.39,1,1,Urban,0,Phone,Womens E-Mail,5
64003,7,3) $200 - $350,219.46,0,1,Surburban,0,Multichannel,No E-Mail,5
64004,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1
64005,10,2) $100 - $200,137.29,0,1,Urban,0,Phone,Mens E-Mail,3
64006,4,3) $200 - $350,311.63,0,1,Urban,0,Multichannel,No E-Mail,5
64007,10,1) $0 - $100,40.42,0,1,Surburban,0,Phone,No E-Mail,5
64008,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1
64009,2,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,6
64010,6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,2
64011,5,4) $350 - $500,373.13,0,1,Urban,0,Phone,Womens E-Mail,1
64012,7,1) $0 - $100,34.28,1,0,Rural,0,Phone,No E-Mail,6
64013,8,1) $0 - $100,88.48,0,1,Urban,0,Web,No E-Mail,5
64014,1,5) $500 - $750,672.69,1,1,Surburban,1,Multichannel,No E-Mail,11
64015,4,3) $200 - $350,300.9,1,0,Surburban,0,Phone,No E-Mail,6
64016,6,1) $0 - $100,34.5,1,0,Urban,0,Phone,Womens E-Mail,4
64017,2,5) $500 - $750,638.94,0,1,Urban,1,Multichannel,No E-Mail,5
64018,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,6
64019,3,2) $100 - $200,149.96,1,0,Urban,0,Web,Womens E-Mail,4
64020,1,1) $0 - $100,31.84,1,0,Surburban,1,Phone,Womens E-Mail,4
64021,9,5) $500 - $750,718.64,1,0,Rural,1,Multichannel,Mens E-Mail,2
64022,2,"7) $1,000 +",1183.05,1,1,Rural,1,Phone,No E-Mail,11
64023,1,"6) $750 - $1,000",802.94,1,0,Rural,1,Web,Womens E-Mail,4
64024,4,2) $100 - $200,101.4,0,1,Urban,0,Web,No E-Mail,5
64025,3,5) $500 - $750,590.57,0,1,Urban,1,Multichannel,Mens E-Mail,3
64026,4,1) $0 - $100,47.7,0,1,Urban,1,Web,No E-Mail,5
64027,9,1) $0 - $100,88.7,1,0,Urban,1,Phone,Womens E-Mail,4
64028,10,1) $0 - $100,53.32,0,1,Urban,0,Web,Mens E-Mail,3
64029,3,1) $0 - $100,97.24,0,1,Surburban,1,Phone,Womens E-Mail,1
64030,3,5) $500 - $750,659.41,0,1,Urban,1,Phone,No E-Mail,5
64031,2,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,6
64032,1,4) $350 - $500,426.36,1,1,Surburban,0,Multichannel,Mens E-Mail,5
64033,12,1) $0 - $100,37.94,0,1,Urban,1,Phone,Mens E-Mail,3
