ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
63637,11,2) $100 - $200,138.96,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0188
63638,9,1) $0 - $100,66.09,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0392
63639,11,2) $100 - $200,157.6,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0014
63640,5,1) $0 - $100,70.26,1,0,Urban,0,Web,Mens E-Mail,2,0,0.138
63641,8,2) $100 - $200,159.82,0,1,Surburban,0,Web,No E-Mail,5,0,0.013
63642,9,1) $0 - $100,81.74,1,0,Surburban,0,Web,No E-Mail,6,0,0.0013
63643,1,1) $0 - $100,55.85,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0077
63644,4,2) $100 - $200,105.66,1,0,Urban,0,Phone,No E-Mail,6,0,0.0037
63645,7,3) $200 - $350,268.86,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0361
63646,3,3) $200 - $350,219.52,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.4081
63647,6,1) $0 - $100,72.13,1,0,Urban,1,Phone,No E-Mail,6,0,0.0018
63648,10,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0288
63649,5,2) $100 - $200,147.88,1,0,Surburban,1,Web,No E-Mail,6,0,0.0029
63650,2,2) $100 - $200,188.9,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3274
63651,10,3) $200 - $350,238.97,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.044
63652,2,"6) $750 - $1,000",980.39,1,0,Urban,1,Phone,No E-Mail,6,1,0.8755
63653,1,2) $100 - $200,188.96,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.2651
63654,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0244
63655,6,"6) $750 - $1,000",913.91,1,0,Urban,1,Phone,Womens E-Mail,4,1,0.8618
63656,12,1) $0 - $100,95.38,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0144
63657,10,5) $500 - $750,595.32,1,1,Surburban,1,Phone,No E-Mail,11,0,0.4684
63658,6,1) $0 - $100,86.16,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0161
63659,5,1) $0 - $100,74.53,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0071
63660,9,1) $0 - $100,52.04,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0263
63661,1,3) $200 - $350,203.79,1,0,Urban,0,Web,Mens E-Mail,2,1,0.6014
63662,10,2) $100 - $200,181.29,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0427
63663,4,1) $0 - $100,42.9,0,1,Urban,1,Web,No E-Mail,5,0,0.0347
63664,10,1) $0 - $100,81.66,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0333
63665,1,1) $0 - $100,83.44,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.4924
63666,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0159
63667,11,1) $0 - $100,44.72,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0117
63668,6,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.2208
63669,2,2) $100 - $200,182.18,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0571
63670,9,3) $200 - $350,238.11,1,1,Urban,0,Multichannel,Mens E-Mail,5,0,0.1437
63671,2,5) $500 - $750,727.7,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.3403
63672,1,3) $200 - $350,248.71,1,0,Urban,1,Phone,No E-Mail,6,0,0.0175
63673,1,5) $500 - $750,696.83,1,1,Surburban,1,Multichannel,Mens E-Mail,5,1,0.8281
63674,2,"6) $750 - $1,000",854.36,1,0,Urban,1,Phone,No E-Mail,6,1,0.8321
63675,1,"6) $750 - $1,000",763.12,1,1,Surburban,1,Phone,Mens E-Mail,5,1,0.9934
63676,12,2) $100 - $200,177.27,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0113
63677,1,1) $0 - $100,74.86,0,1,Urban,0,Web,Mens E-Mail,3,0,0.4523
63678,7,5) $500 - $750,500.89,1,0,Urban,1,Multichannel,Mens E-Mail,2,0,0.3602
63679,5,1) $0 - $100,74.73,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0029
63680,12,2) $100 - $200,179.02,0,1,Surburban,0,Web,No E-Mail,5,0,0.0059
63681,1,1) $0 - $100,68.77,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0118
63682,1,"7) $1,000 +",1252.19,1,0,Urban,1,Phone,Womens E-Mail,4,1,0.9999
63683,11,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0294
63684,8,3) $200 - $350,218.39,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.1473
63685,9,4) $350 - $500,423.73,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.1005
63686,5,5) $500 - $750,712.47,1,0,Rural,1,Multichannel,No E-Mail,6,0,0.0982
63687,8,4) $350 - $500,420.17,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.2603
63688,1,3) $200 - $350,252.97,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0178
63689,12,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,6,0,0.0007
63690,1,2) $100 - $200,181.21,1,0,Urban,0,Web,No E-Mail,6,0,0.0185
63691,2,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2685
63692,10,2) $100 - $200,150.96,1,0,Surburban,0,Web,No E-Mail,6,0,0.0013
63693,7,2) $100 - $200,178.69,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0108
63694,4,1) $0 - $100,55.19,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0979
63695,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0209
63696,9,3) $200 - $350,234.5,1,0,Urban,0,Phone,No E-Mail,6,0,0.0019
63697,3,1) $0 - $100,38.68,1,0,Rural,0,Web,No E-Mail,6,0,0.0396
63698,9,3) $200 - $350,227.44,1,1,Urban,1,Phone,No E-Mail,11,0,0.2632
63699,10,1) $0 - $100,54.04,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0434
63700,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,6,0,0.0009
63701,5,3) $200 - $350,261.4,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0398
63702,10,1) $0 - $100,60.68,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0008
63703,5,5) $500 - $750,516.12,0,1,Urban,1,Web,Womens E-Mail,1,0,0.3153
63704,10,1) $0 - $100,62.19,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0181
63705,2,2) $100 - $200,120.6,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.1804
63706,4,3) $200 - $350,217.05,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0516
63707,7,2) $100 - $200,152.94,1,0,Surburban,0,Web,No E-Mail,6,0,0.0029
63708,2,2) $100 - $200,140.65,0,1,Urban,1,Web,Mens E-Mail,3,0,0.305
63709,8,3) $200 - $350,216.08,0,1,Urban,0,Web,No E-Mail,5,0,0.0294
63710,9,1) $0 - $100,71.22,1,0,Urban,1,Web,No E-Mail,6,0,0.0009
63711,4,1) $0 - $100,61.32,0,1,Urban,0,Web,No E-Mail,5,0,0.0521
63712,1,4) $350 - $500,356.57,0,1,Surburban,0,Web,No E-Mail,5,1,0.5684
63713,2,1) $0 - $100,67.86,1,0,Rural,0,Phone,Mens E-Mail,2,1,0.5019
63714,4,4) $350 - $500,464.35,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0772
63715,5,3) $200 - $350,218.28,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.2663
63716,2,2) $100 - $200,112.66,0,1,Urban,0,Web,No E-Mail,5,0,0.1207
63717,1,4) $350 - $500,443.5,0,1,Surburban,0,Web,Mens E-Mail,3,1,0.8759
63718,11,2) $100 - $200,194.78,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0077
63719,9,2) $100 - $200,115.96,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0155
63720,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.1452
63721,4,2) $100 - $200,150.6,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.1145
63722,7,2) $100 - $200,115.46,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0333
63723,10,3) $200 - $350,219.68,0,1,Surburban,0,Phone,No E-Mail,5,0,0.016
63724,3,4) $350 - $500,385.26,1,0,Urban,1,Web,Mens E-Mail,2,1,0.7179
63725,8,4) $350 - $500,416.65,1,0,Surburban,0,Multichannel,No E-Mail,6,0,0.0212
63726,8,1) $0 - $100,38.68,0,1,Urban,0,Web,Mens E-Mail,3,0,0.0608
63727,10,3) $200 - $350,225.14,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0106
63728,11,2) $100 - $200,117.3,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0149
63729,10,2) $100 - $200,168.2,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.043
63730,5,3) $200 - $350,265.6,0,1,Surburban,0,Web,No E-Mail,5,0,0.0878
63731,10,3) $200 - $350,223.7,1,0,Rural,1,Phone,Womens E-Mail,4,0,0.0131
63732,2,2) $100 - $200,152.86,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0565
63733,11,1) $0 - $100,48.74,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0021
63734,7,1) $0 - $100,54.29,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0928
63735,2,3) $200 - $350,222.69,1,0,Rural,0,Phone,No E-Mail,6,0,0.0618
63736,3,3) $200 - $350,224.24,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.3316
63737,7,2) $100 - $200,192.32,1,0,Rural,0,Web,Mens E-Mail,2,0,0.226
63738,9,1) $0 - $100,56.57,0,1,Rural,1,Web,No E-Mail,5,0,0.022
63739,9,1) $0 - $100,83.91,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0366
63740,4,4) $350 - $500,479.41,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.4165
63741,6,3) $200 - $350,312.8,1,0,Rural,1,Web,Womens E-Mail,4,0,0.0742
63742,10,5) $500 - $750,523.47,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0846
63743,5,4) $350 - $500,362.47,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.41
63744,10,4) $350 - $500,395.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.0852
63745,3,3) $200 - $350,305.64,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.4773
63746,2,2) $100 - $200,135.33,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.24
63747,5,3) $200 - $350,282.12,1,0,Urban,0,Multichannel,No E-Mail,6,0,0.0186
63748,11,2) $100 - $200,132.16,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0059
63749,9,3) $200 - $350,301.83,0,1,Surburban,1,Web,No E-Mail,5,0,0.0184
63750,7,1) $0 - $100,62.42,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0157
63751,1,5) $500 - $750,661.54,1,0,Surburban,1,Web,Mens E-Mail,2,1,0.7404
63752,3,2) $100 - $200,194.16,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.3785
63753,1,"6) $750 - $1,000",912.26,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.9985
63754,9,3) $200 - $350,294.9,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.101
63755,3,2) $100 - $200,150.81,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.2297
63756,9,4) $350 - $500,378.34,0,1,Rural,1,Web,Mens E-Mail,3,0,0.4613
63757,3,3) $200 - $350,227.34,0,1,Urban,1,Web,Womens E-Mail,1,0,0.3928
63758,6,5) $500 - $750,701.82,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.422
63759,12,1) $0 - $100,58.67,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0093
63760,5,1) $0 - $100,73.08,1,0,Surburban,0,Web,No E-Mail,6,0,0.0046
63761,6,2) $100 - $200,194.72,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.1059
63762,1,2) $100 - $200,104.45,0,1,Urban,1,Web,No E-Mail,5,0,0.0964
63763,4,3) $200 - $350,336.01,1,1,Urban,0,Web,No E-Mail,11,1,0.8179
63764,12,3) $200 - $350,320.91,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0111
63765,3,"7) $1,000 +",1070.64,1,0,Surburban,1,Web,Mens E-Mail,2,1,1
63766,2,3) $200 - $350,212.58,0,1,Rural,0,Web,Mens E-Mail,3,1,0.8208
63767,10,4) $350 - $500,379.58,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0375
63768,3,3) $200 - $350,216.39,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.1104
63769,12,2) $100 - $200,120.15,1,0,Surburban,1,Web,No E-Mail,6,0,0.0004
63770,1,3) $200 - $350,218.08,0,1,Urban,0,Web,No E-Mail,5,0,0.2785
63771,4,2) $100 - $200,168.02,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0695
63772,2,5) $500 - $750,606.45,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.1269
63773,11,3) $200 - $350,271.56,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0437
63774,8,2) $100 - $200,153.31,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0377
63775,9,1) $0 - $100,80.35,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0163
63776,1,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,6,0,0.0353
63777,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0033
63778,9,1) $0 - $100,34.59,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0048
63779,2,2) $100 - $200,116.26,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2612
63780,11,5) $500 - $750,536.9,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0389
63781,5,3) $200 - $350,243.95,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.2757
63782,5,5) $500 - $750,626.54,1,1,Rural,1,Phone,Mens E-Mail,5,1,0.5062
63783,10,4) $350 - $500,479.52,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.4709
63784,2,2) $100 - $200,115.8,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.2494
63785,8,1) $0 - $100,49.76,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0411
63786,9,2) $100 - $200,197.58,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0226
63787,2,1) $0 - $100,73.69,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0065
63788,10,1) $0 - $100,67.09,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0005
63789,5,3) $200 - $350,296.02,0,1,Urban,0,Phone,No E-Mail,5,0,0.0565
63790,3,2) $100 - $200,162.97,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.2083
63791,6,1) $0 - $100,40.26,1,0,Urban,1,Phone,No E-Mail,6,0,0.0018
63792,6,3) $200 - $350,344.6,1,1,Urban,0,Web,Mens E-Mail,5,0,0.2632
63793,7,1) $0 - $100,57.16,0,1,Urban,1,Phone,No E-Mail,5,0,0.0102
63794,10,1) $0 - $100,37.84,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0143
63795,2,1) $0 - $100,93.12,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2691
63796,4,1) $0 - $100,37.52,1,0,Rural,0,Web,No E-Mail,6,0,0.0178
63797,8,2) $100 - $200,165.45,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0328
63798,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0291
63799,11,4) $350 - $500,356.44,1,0,Urban,1,Web,No E-Mail,6,0,0.0028
63800,6,3) $200 - $350,273.19,0,1,Urban,1,Web,Womens E-Mail,1,0,0.1759
63801,12,3) $200 - $350,269.71,1,0,Urban,0,Web,No E-Mail,6,0,0.0016
63802,12,1) $0 - $100,71.14,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0174
63803,2,2) $100 - $200,173.92,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3259
63804,7,3) $200 - $350,205.79,1,0,Urban,0,Multichannel,No E-Mail,6,0,0.0113
63805,4,3) $200 - $350,221.95,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0212
63806,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0009
63807,7,4) $350 - $500,429.27,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.312
63808,4,3) $200 - $350,272.52,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0499
63809,1,4) $350 - $500,449.17,0,1,Surburban,0,Multichannel,Mens E-Mail,3,1,0.9251
63810,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0009
63811,10,5) $500 - $750,662.03,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1927
63812,4,2) $100 - $200,136.01,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.1748
63813,2,1) $0 - $100,64.39,1,0,Surburban,1,Web,No E-Mail,6,0,0.0105
63814,5,2) $100 - $200,198.58,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0245
63815,10,3) $200 - $350,231.11,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0069
63816,4,1) $0 - $100,45.54,1,0,Urban,0,Web,No E-Mail,6,0,0.0062
63817,8,3) $200 - $350,251.98,1,0,Urban,0,Multichannel,No E-Mail,6,0,0.006
63818,2,3) $200 - $350,209.83,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0834
63819,5,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.0391
63820,2,1) $0 - $100,59.25,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0391
63821,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0223
63822,1,2) $100 - $200,157.22,1,0,Urban,0,Phone,No E-Mail,6,0,0.0114
63823,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0013
63824,1,2) $100 - $200,119.53,1,0,Urban,0,Phone,No E-Mail,6,0,0.0112
63825,7,4) $350 - $500,493.55,1,0,Rural,1,Multichannel,Mens E-Mail,2,1,0.752
63826,11,1) $0 - $100,59.61,1,0,Surburban,1,Web,No E-Mail,6,0,0.0004
63827,5,2) $100 - $200,119.15,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.1047
63828,11,4) $350 - $500,390.03,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.1194
63829,5,2) $100 - $200,179.65,0,1,Urban,0,Phone,No E-Mail,5,0,0.024
63830,1,4) $350 - $500,459.05,0,1,Urban,0,Multichannel,No E-Mail,5,1,0.7178
63831,3,4) $350 - $500,454.74,0,1,Surburban,0,Web,Womens E-Mail,1,1,0.7898
63832,10,4) $350 - $500,365.66,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.1608
63833,10,1) $0 - $100,80.6,1,0,Urban,0,Phone,No E-Mail,6,0,0.0008
63834,2,2) $100 - $200,115.1,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1603
63835,3,3) $200 - $350,235.69,0,1,Surburban,0,Web,Mens E-Mail,3,1,0.5856
63836,9,3) $200 - $350,266.15,1,1,Urban,1,Web,No E-Mail,11,0,0.3733
63837,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.1057
63838,5,2) $100 - $200,186.03,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1141
63839,4,4) $350 - $500,425.21,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.3941
63840,1,2) $100 - $200,101.26,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0278
63841,9,2) $100 - $200,183.81,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0183
63842,9,2) $100 - $200,198.42,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.026
63843,5,3) $200 - $350,210.12,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.1652
63844,1,5) $500 - $750,694.07,1,0,Urban,1,Web,No E-Mail,6,0,0.0795
63845,1,"6) $750 - $1,000",760.36,1,0,Surburban,1,Phone,No E-Mail,6,1,0.8262
63846,5,3) $200 - $350,261.17,1,1,Urban,1,Web,Womens E-Mail,5,0,0.1276
63847,5,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,5,0,0.068
63848,10,3) $200 - $350,256.57,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0071
63849,6,1) $0 - $100,82.15,1,0,Urban,1,Web,No E-Mail,6,0,0.003
63850,8,1) $0 - $100,64.74,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0038
63851,6,3) $200 - $350,228.39,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0042
63852,8,1) $0 - $100,43.3,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0102
63853,3,"6) $750 - $1,000",888.21,1,0,Urban,1,Multichannel,Womens E-Mail,4,1,0.9809
63854,10,3) $200 - $350,267.99,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.0301
63855,5,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0107
63856,1,1) $0 - $100,41.8,0,1,Surburban,0,Web,No E-Mail,5,0,0.1466
63857,7,2) $100 - $200,134.18,0,1,Urban,1,Web,No E-Mail,5,0,0.016
63858,5,5) $500 - $750,588.45,0,1,Urban,1,Phone,No E-Mail,5,0,0.0842
63859,11,1) $0 - $100,87.64,0,1,Surburban,1,Phone,No E-Mail,5,0,0.002
63860,4,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,2,0,0.2922
63861,1,3) $200 - $350,335.88,1,0,Urban,0,Multichannel,Womens E-Mail,4,0,0.2398
63862,7,1) $0 - $100,61.93,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0555
63863,10,2) $100 - $200,187.09,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0239
63864,9,4) $350 - $500,482.48,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0433
63865,1,4) $350 - $500,435.8,1,0,Surburban,0,Multichannel,No E-Mail,6,0,0.2202
63866,10,1) $0 - $100,84.18,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0333
63867,2,3) $200 - $350,325.89,1,1,Urban,0,Multichannel,Mens E-Mail,5,1,0.6844
63868,5,5) $500 - $750,702.74,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,0.5601
63869,8,1) $0 - $100,34.05,1,0,Urban,1,Phone,No E-Mail,6,0,0.0006
63870,9,2) $100 - $200,151.85,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0351
63871,2,4) $350 - $500,442.73,1,1,Rural,1,Web,Womens E-Mail,5,1,0.8442
63872,5,5) $500 - $750,694.33,1,1,Rural,1,Multichannel,Mens E-Mail,5,1,0.7679
63873,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.191
63874,10,1) $0 - $100,54.6,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.002
63875,2,2) $100 - $200,106.9,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.4596
63876,1,3) $200 - $350,223.9,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.4699
63877,1,4) $350 - $500,412.42,0,1,Urban,0,Phone,Womens E-Mail,1,1,0.7461
63878,10,3) $200 - $350,270.05,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0615
63879,1,"6) $750 - $1,000",813.19,0,1,Surburban,1,Multichannel,Mens E-Mail,3,1,0.9985
63880,4,3) $200 - $350,298.21,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2534
63881,3,3) $200 - $350,212.16,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0707
63882,5,5) $500 - $750,545.92,0,1,Rural,1,Web,Mens E-Mail,3,1,0.6641
63883,4,1) $0 - $100,57.69,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.1795
63884,1,3) $200 - $350,263.49,1,1,Urban,1,Phone,No E-Mail,11,1,0.8405
63885,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.4092
63886,6,2) $100 - $200,198.95,1,0,Rural,1,Web,Mens E-Mail,2,0,0.2301
63887,2,2) $100 - $200,129.18,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0378
63888,2,1) $0 - $100,88,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0242
63889,3,3) $200 - $350,320.12,0,1,Surburban,0,Multichannel,No E-Mail,5,0,0.3497
63890,9,2) $100 - $200,143.76,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0436
63891,4,4) $350 - $500,391.1,1,0,Rural,0,Multichannel,No E-Mail,6,0,0.2
63892,9,2) $100 - $200,170.53,0,1,Urban,0,Web,No E-Mail,5,0,0.0114
63893,10,3) $200 - $350,222.36,1,0,Urban,0,Web,No E-Mail,6,0,0.003
63894,7,1) $0 - $100,53.47,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0944
63895,11,2) $100 - $200,121.12,0,1,Surburban,1,Web,No E-Mail,5,0,0.0031
63896,12,1) $0 - $100,76.58,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0284
63897,3,2) $100 - $200,115.15,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.2967
63898,1,3) $200 - $350,201.01,1,0,Surburban,0,Multichannel,No E-Mail,6,0,0.0706
63899,3,4) $350 - $500,476.6,0,1,Surburban,1,Web,Mens E-Mail,3,1,0.7803
63900,4,2) $100 - $200,131.66,1,0,Rural,1,Web,Womens E-Mail,4,0,0.0419
63901,3,1) $0 - $100,99.94,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1488
63902,8,"6) $750 - $1,000",883.6,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.9803
63903,7,4) $350 - $500,453.45,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.3964
63904,1,4) $350 - $500,435.15,1,1,Surburban,0,Phone,No E-Mail,11,1,0.9668
63905,7,2) $100 - $200,199.06,1,0,Urban,1,Phone,No E-Mail,6,0,0.0012
63906,3,4) $350 - $500,445.81,0,1,Surburban,1,Web,Womens E-Mail,1,1,0.7083
63907,7,2) $100 - $200,116.71,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.007
63908,5,3) $200 - $350,311.54,1,0,Urban,0,Web,Mens E-Mail,2,0,0.2797
63909,6,4) $350 - $500,353.02,0,1,Surburban,0,Web,Womens E-Mail,1,1,0.5172
63910,1,1) $0 - $100,91.68,1,0,Urban,1,Phone,No E-Mail,6,0,0.0077
63911,6,1) $0 - $100,79.1,1,0,Rural,0,Phone,No E-Mail,6,0,0.0081
63912,11,1) $0 - $100,80.89,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.0409
63913,2,2) $100 - $200,150.73,0,1,Urban,0,Web,No E-Mail,5,0,0.1218
63914,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0163
63915,5,3) $200 - $350,317.29,1,0,Surburban,1,Multichannel,No E-Mail,6,0,0.0127
63916,7,1) $0 - $100,40.46,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0103
63917,1,2) $100 - $200,122.28,1,0,Urban,0,Phone,No E-Mail,6,0,0.0113
63918,6,3) $200 - $350,305.78,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.1707
